Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Month
739,11,17.8,26,2.6,1822,-1.9,2.37,0,0,3
740,6,16.7,85,1,2000,14.1,0.03,0,0,6
741,7,9.6,82,1.1,284,6.6,0.04,0,0,3
741,10,15.7,18,1.6,1980,-8.6,1.66,0,0,4
742,11,8,39,1.2,1783,-5.1,2.26,0,0,3
742,10,19.5,54,1.1,451,9.9,1.88,0,0,4
742,23,19.5,89,1.7,304,17.6,0,0,0,5
742,6,18.9,53,0.3,1871,9.1,0.04,0,0,6
742,1,20,67,0.7,1426,13.6,0,0,0,6
744,11,12.8,65,2,2000,6.3,1.76,0,0,4
744,6,18.8,78,2,1259,14.8,0.01,0,0,6
745,10,16.7,47,2.2,1147,5.3,2.26,0,0,4
746,18,29.2,35,2.7,1900,12.1,1.27,0,0,6
746,6,19.1,75,0.4,1039,14.5,0.08,0,0,6
747,7,10.5,70,1.1,483,5.2,0.04,0,0,3
751,12,9.8,46,1.2,710,-1.2,1.13,0,0,3
751,7,9.8,84,1.3,2000,7.2,0.04,0,0,4
752,16,14.5,34,3.1,471,-1.2,1.59,0,0,3
752,16,10.3,34,3.8,1850,-4.9,1.93,0,0,3
755,2,20.5,76,1.1,994,16.1,0,0,0,6
756,12,6.7,71,4.6,543,1.8,1.05,0,0,4
756,10,14.8,29,0.6,1749,-3,2.2,0,0,4
757,17,7.5,64,4.3,538,1.1,0.88,0,0,3
757,13,8.2,42,3.1,1261,-3.9,2.66,0,0,3
757,9,13.5,79,1.9,382,9.9,0.2,0,0,3
758,15,10.7,34,4.5,1850,-4.5,2.51,0,0,3
758,14,12.4,33,2.9,811,-3.4,2.71,0,0,3
759,9,16.1,50,2.6,1628,5.6,1.52,0,0,5
761,9,14.6,62,1.2,1768,7.3,0.19,0,0,3
761,10,13.7,26,2.3,1476,-5.4,2.25,0,0,4
762,10,13.8,47,4.8,1561,2.6,1.64,0,0,5
762,9,19.5,43,1.5,1548,0,1.02,0,0,5
763,8,17.8,52,0.6,1094,7.8,1.18,0,0,5
763,10,25,60,1.5,570,16.6,2.33,0,0,6
764,18,3.2,20,2.9,2000,-17.6,0.16,0,0,2
764,22,12.9,75,1.3,326,8.5,0,0,0,3
764,0,18.1,77,0.5,287,13.9,0,0,0,5
764,2,17.9,60,0.8,2000,10,0,0,0,6
766,8,13.7,57,1.4,2000,5.3,1.28,0,0,5
766,23,20.7,66,1.6,2000,14.1,0,0,0,6
766,1,20.9,66,0.8,1528,14.3,0,0,0,6
766,16,25.2,81,3.6,961,21.6,0.5,0,0,6
767,8,2,51,0.7,990,-7,0,0,0,2
767,23,12.2,57,1.9,2000,3.9,0,0,0,5
768,18,14.4,44,2.7,596,2.2,0.6,0,0,3
769,1,18.8,84,1.7,658,16,0,0,0,6
770,15,17.8,77,1.6,2000,13.7,1.13,0,0,5
770,0,17.3,55,0.7,1741,8.1,0,0,0,5
771,13,12.2,14,1.6,1896,-14.5,2.75,0,0,3
771,21,8.7,49,1.7,464,-1.4,0,0,0,3
772,14,11,36,1.8,1973,-3.5,2.91,0,0,3
772,9,13.7,46,1.3,972,2.2,1.08,0,0,3
772,23,12.6,16,1.7,2000,-12.6,0,0,0,4
774,20,6.7,41,1,2000,-5.6,0,0,0,3
774,16,19.5,50,3.4,613,8.7,1.6,0,0,3
776,18,9.4,22,2.9,1995,-11.2,0.55,0,0,3
776,17,6.3,50,4.4,707,-3.3,0.64,0,0,4
776,1,19.5,65,0.4,1662,12.7,0,0,0,6
776,22,21,75,1.3,2000,16.3,0,0,0,6
777,14,7.9,27,1,1985,-9.9,0.75,0,0,4
777,0,13.3,70,1.6,473,7.9,0,0,0,4
778,0,15.5,85,0.9,2000,12.9,0,0,0,5
778,0,13.7,51,1.3,1651,3.7,0,0,0,5
778,20,24.2,88,0.8,1276,22,0.06,0,0,6
779,10,16.6,67,0.9,479,10.4,1.23,0,0,5
779,6,20,78,0.4,752,16,0.05,0,0,6
781,7,12.8,82,0.6,370,9.7,0.01,0,0,3
781,15,20.8,42,3.1,576,7.4,2.1,0,0,3
782,19,5.8,53,1.7,2000,-3,0.02,0,0,3
782,0,18.3,78,0.8,349,14.3,0,0,0,5
783,8,-3.6,63,0.9,1473,-9.6,0.07,0,0,2
783,1,26.7,50,1.8,884,15.4,0,0,0,6
784,18,1.8,16,3.4,2000,-21.4,0.31,0,0,2
784,13,14.6,38,1.9,315,0.4,2.75,0,0,3
785,15,18.2,45,4.1,1908,6,1.86,0,0,3
785,6,21.3,81,0.7,604,17.8,0.05,0,0,6
786,8,-2.9,63,0.7,1386,-8.9,0.11,0,0,2
786,7,14.1,69,1.1,1692,8.4,0,0,0,3
786,9,19.2,65,1.4,2000,12.4,0.34,0,0,6
787,10,17.5,35,1.8,1570,1.8,2.26,0,0,4
789,13,20.9,44,4.7,1795,8.1,2.66,0,0,3
789,10,15.3,50,1,944,4.9,1.97,0,0,4
790,0,11.7,53,1.4,1620,2.4,0,0,0,4
792,10,20,48,1.9,2000,8.6,2.46,0,0,5
792,2,20.1,65,1,1435,13.3,0,0,0,6
794,11,14.7,45,3,1799,2.8,1.68,0,0,5
794,1,20.1,82,1.2,582,16.9,0,0,0,6
795,11,16.1,23,2.5,1361,-5,2.52,0,0,4
795,9,15.1,56,1.7,493,6.3,1.57,0,0,4
796,0,12.2,59,1.2,1718,4.4,0,0,0,5
797,11,11.8,57,2.6,1041,3.5,2.18,0,0,4
798,21,11.6,54,1.5,693,2.5,0,0,0,3
799,19,8.9,44,2.3,2000,-2.7,0,0,0,3
799,12,10.4,44,1.7,1235,-1.3,2.93,0,0,4
799,1,19.8,61,1.4,943,12,0,0,0,5
799,8,21.2,59,1.2,794,12.8,1.13,0,0,6
801,20,9.4,50,2.1,391,-0.5,0,0,0,3
803,23,16.8,70,0.9,1426,11.2,0,0,0,4
803,1,19.6,73,1.4,958,14.6,0,0,0,6
805,11,20.6,34,2.2,705,4.1,2.51,0,0,4
806,12,10.6,52,3.1,390,1.1,2.27,0,0,3
806,9,16.6,70,1.5,945,11,0.3,0,0,4
807,6,18.6,61,0.8,2000,10.9,0.03,0,0,6
808,10,17.4,46,1.8,734,5.6,2.27,0,0,4
810,1,15.9,71,1.1,1312,10.6,0,0,0,5
813,12,19.9,44,2.7,1874,7.2,2.22,0,0,3
813,17,13.9,94,2.6,303,12.9,0.21,0,0,5
814,9,12,71,1.4,2000,6.8,0.92,0,0,4
814,23,13,89,1.3,326,11.2,0,0,0,5
815,15,18.6,47,3.3,1560,7,2.08,0,0,3
816,8,5.7,57,2.5,458,-2.1,0.04,0,0,2
816,10,16.4,64,2.4,423,9.5,2.05,0,0,5
818,19,8.4,51,3.3,1977,-1.1,0.01,0,0,3
818,12,20.8,50,2,1240,9.9,1.82,0,0,4
818,13,21.9,48,2.5,1113,10.3,2.14,0,0,4
818,2,22.3,37,1.8,2000,6.8,0,0,0,6
819,18,4.7,43,2.4,938,-6.8,0.19,0,0,2
819,16,17.7,33,3.4,897,1.2,1.96,0,0,3
819,10,21.4,30,2.5,1730,3,2.53,0,0,5
820,23,15.2,51,1,858,5.1,0,0,0,4
821,10,21.6,33,2,1697,0,1.86,0,0,5
822,11,16.9,27,1.5,1354,-2.2,2.66,0,0,4
822,10,26.1,53,0.9,554,15.7,2.14,0,0,6
824,11,16.7,45,1.9,1054,4.6,2.07,0,0,3
825,8,23.4,81,0.5,313,19.9,0.37,0,0,6
826,0,15.9,35,0.3,1995,0.4,0,0,0,4
826,10,25.3,70,0.6,1386,19.4,0.7,0,0,6
828,10,23.3,49,1.1,1881,11.9,2.46,0,0,5
829,17,7.7,46,2.8,1635,-3.2,1.05,0,0,3
829,11,16.2,30,2.4,1700,-1.4,2.68,0,0,4
831,0,17.6,57,1.8,943,8.9,0,0,0,5
831,9,22.7,39,0.7,1880,8,1.91,0,0,6
832,23,10.6,62,2.1,1694,3.6,0,0,0,5
832,10,22.7,37,0.9,879,7.2,2.18,0,0,5
833,19,7.1,30,2.7,2000,-9.3,0.02,0,0,3
834,17,8.9,46,1.8,789,-2.1,1,0,0,3
835,20,12.9,42,2.8,1047,0.2,0,0,0,3
837,1,16.2,63,0.7,1328,9.1,0,0,0,5
839,11,18.5,27,1.3,1610,-0.8,2.59,0,0,4
841,22,16.7,83,2.4,416,13.7,0,0,0,4
841,0,20.6,54,2.6,1737,0,0,0,0,5
842,19,14.7,40,2.4,1207,1.2,0.21,0,0,4
842,13,20.5,35,1.1,2000,4.4,1.13,0,0,4
843,13,10.3,31,2.1,885,-6.1,2.67,0,0,3
844,0,15.8,82,1.6,546,12.7,0,0,0,5
845,11,15.5,22,1.4,1762,-6.1,2.82,0,0,4
847,13,7.4,27,1.8,2000,-10.4,0.86,0,0,4
847,2,18.4,75,0.6,1986,13.8,0,0,0,6
848,23,24.8,60,1,795,16.5,0,0,0,5
849,17,10.4,37,1,2000,-3.6,0.67,0,0,3
849,15,12.1,30,3,1120,-4.9,2.41,0,0,3
849,23,15.5,27,3.5,2000,-3.4,0,0,0,4
849,0,22,81,1.6,374,18.5,0,0,0,6
850,9,14.3,72,0.7,342,9.3,0.84,0,0,5
851,23,12.1,58,1.9,1719,4,0,0,0,4
852,13,7.4,22,4.5,1964,-12.9,2.98,0,0,4
854,18,3.5,22,0.9,1961,-16.2,0.43,0,0,3
855,14,12.7,55,3.4,378,3.8,2.42,0,0,3
855,11,14.1,32,1.3,2000,-2.3,2.67,0,0,4
855,23,19.8,73,0.9,442,14.8,0,0,0,5
858,12,25.2,94,2.8,166,24.1,0.39,6.4,0,6
859,2,22.2,88,1,295,20.1,0,0,0,6
860,13,20.3,27,1.4,1464,0.6,2.87,0,0,3
862,0,16.1,54,1.3,1052,6.7,0,0,0,5
862,10,25.3,45,1.3,1371,12.5,2.45,0,0,6
862,10,21.4,85,1.1,596,18.7,1.34,0,0,6
862,9,24.2,81,0.9,295,20.7,0.53,0,0,6
864,20,13.9,72,2.4,385,8.9,0,0,0,3
864,10,16.1,37,2.9,1629,1.3,2.4,0,0,5
864,23,13.2,68,1.8,2000,7.4,0,0,0,5
865,17,10,43,1.4,2000,-2,1.12,0,0,3
866,21,13.4,73,1.5,325,8.6,0,0,0,3
867,9,18.3,67,2.4,1375,12,0.55,0,0,4
867,11,16.9,15,1.7,1994,-9.9,1.8,0,0,4
869,13,12.4,32,1.7,1441,-3.8,3.06,0,0,4
870,13,20.1,61,2.6,1117,12.3,1.01,0,0,4
870,11,27.1,52,2.1,557,16.3,2.82,0,0,6
871,12,14.1,59,3.9,1870,6.1,1.12,0,0,5
871,10,17.9,56,3.3,1919,8.9,2.63,0,0,5
871,11,26.4,71,1,430,20.7,1.36,0,0,6
872,11,23.1,19,2,1172,-1.8,2.85,0,0,4
873,19,19.4,85,1.2,1651,16.8,0.08,0.5,0,6
877,10,18.1,46,2.9,1755,6.2,2.17,0,0,5
878,14,21.1,42,4.3,2000,7.6,2.49,0,0,3
878,10,26.4,55,0.9,901,16.6,1.16,0,0,6
880,13,12.4,50,2.5,379,2.2,2.48,0,0,3
880,22,12.7,76,1.5,521,8.5,0,0,0,3
880,10,19.9,27,2.7,1775,0.3,2.44,0,0,5
881,13,10.6,43,1.3,705,-1.4,1.07,0,0,3
882,14,16.1,37,2.4,315,1.3,2.62,0,0,3
883,17,10.2,27,2.8,1826,-8,1.22,0,0,3
883,7,22,97,0.9,269,21.4,0.03,0,0,6
890,16,17.6,53,3.7,1735,7.8,1.4,0,0,3
891,23,17.3,57,0.6,807,8.6,0,0,0,4
892,8,18.7,57,1,1956,9.9,1.05,0,0,6
893,10,21.6,68,1.6,980,15.4,0.83,0,0,5
895,10,17.5,63,0.6,1916,10.3,0.96,0,0,5
897,18,6.6,62,0.8,522,-0.1,0.05,0,0,2
897,16,7.9,34,4.7,1979,-7,1.09,0,0,4
898,8,20.4,54,1,828,10.7,1.23,0,0,6
899,10,17,37,1.4,2000,2.1,0.94,0,0,5
901,16,12.2,24,2.8,1655,-7.8,1.98,0,0,3
901,11,20.3,52,0.9,468,10.1,1.96,0,0,4
902,1,19.2,57,0.8,1985,10.4,0,0,0,6
902,10,26.3,34,0.9,1792,9.1,2.57,0,0,6
905,23,12.3,51,1,1648,2.4,0,0,0,4
906,14,9.2,38,2.6,1377,-4.4,2.53,0,0,3
906,23,14,45,0.6,1901,2.2,0,0,0,4
906,15,16.7,85,1.2,2000,14.1,0.49,0,0,5
907,22,13.6,73,2,644,8.8,0,0,0,3
908,17,7.6,36,5.3,2000,-6.5,1.8,0,0,4
911,17,15.8,40,2.3,481,2.2,1.28,0,0,3
911,16,12.8,53,3.3,2000,3.4,0.76,0,0,5
912,22,13.5,81,2.8,933,10.2,0,0,0,3
912,9,19.3,62,0.8,1894,11.8,1.14,0,0,5
912,1,20.2,75,1.4,525,15.6,0,0,0,6
913,12,19.6,63,2.9,1034,12.3,0.68,0,0,4
913,14,21.2,35,7.4,1992,5.1,1.8,0,0,4
913,10,24.4,76,2.1,617,19.8,1.58,0,0,6
914,10,22,69,2,488,16,2.04,0,0,6
915,11,27.3,45,2.4,846,14.3,2.84,0,0,6
916,17,11.1,66,4.2,367,4.9,1.18,0,0,3
916,10,21.4,71,1.7,476,15.9,1.43,0,0,5
917,0,21.3,74,1.4,963,16.4,0,0,0,6
918,7,15.1,80,1,623,11.6,0.01,0,0,4
918,0,20.3,58,1.4,2000,11.7,0,0,0,6
919,14,8.1,24,4.7,1914,-11.3,2.99,0,0,4
919,12,17.8,21,2.7,1335,-4.8,2.79,0,0,4
919,23,22.9,92,0.6,989,21.5,0,0,0,6
920,18,13.9,26,1.9,1995,-5.3,0.41,0,0,3
920,14,23,42,3.4,1315,9.3,2.1,0,0,4
921,14,13.9,26,2.5,1537,-5.3,2.99,0,0,4
922,22,12.8,52,1.5,1616,3.1,0,0,0,3
922,9,10.1,42,0.8,1911,-2.2,1.57,0,0,4
922,11,21.5,30,2.9,1779,3.1,2.92,0,0,5
922,10,23.9,57,2.1,977,14.8,2.54,0,0,6
923,15,11.9,32,1.9,1976,-4.3,2.62,0,0,3
923,19,6.2,54,1.8,883,-2.4,0.08,0,0,3
923,13,15.9,53,2.1,2000,6.3,1.54,0,0,4
925,17,17.1,31,3.3,1075,-0.1,1.33,0,0,3
925,15,7.6,36,5,1928,-6.5,1.39,0,0,4
925,12,15.2,57,1.9,2000,6.7,1.33,0,0,4
925,9,22.9,56,2.3,763,13.6,1.74,0,0,6
926,12,18,53,3.1,1350,8.2,1.53,0,0,4
926,0,19.1,82,2.2,874,15.9,0,0,0,6
927,0,20.5,71,2.8,1204,15,0,0,0,6
928,12,15.3,54,2.1,1989,6,2.83,0,0,4
928,9,14.4,46,1.2,1899,2.9,1.77,0,0,5
929,18,7.2,26,2.3,1398,-11,0.33,0,0,2
929,1,20.9,79,2,932,17.1,0,0,0,6
930,13,19.2,17,2.2,1448,-6.4,2.89,0,0,4
930,11,18.1,42,2.7,1112,4.9,2.17,0,0,4
931,15,8.1,36,4.7,1964,-6.1,2.23,0,0,3
931,17,13.7,38,2.6,436,-0.3,1,0,0,3
931,14,21,53,3.2,1306,11,1.12,0,0,4
931,23,21.7,96,0.3,293,21,0,0,0,6
932,19,8.3,48,3,779,-2,0.06,0,0,3
932,9,15.7,49,1.6,2000,5,2,0,0,5
933,12,10,38,1.5,1677,-3.6,2.51,0,0,3
933,15,21.4,33,4.8,1998,4.4,1.63,0,0,4
933,10,25.1,73,0.9,358,19.9,0.66,0,0,6
934,18,10.6,42,2.8,1307,-1.8,0.31,0,0,3
934,8,22.6,42,0.7,1887,9,0.62,0,0,6
935,23,12.4,58,2.5,1843,4.3,0,0,0,5
936,10,20.8,54,1.2,1129,11.1,2.45,0,0,5
937,10,23.7,56,1.6,1074,14.3,1.34,0,0,6
938,11,17.5,25,1.3,1843,-2.7,2.74,0,0,4
938,10,24.8,34,1.3,1869,7.8,2.09,0,0,6
938,0,21.4,45,1.4,1964,8.9,0,0,0,6
938,13,29.4,42,1.7,689,15.1,3.1,0,0,6
938,11,26.5,64,1.8,1806,19.1,1.3,0,0,6
939,12,19.1,26,1.6,1704,-0.8,2.73,0,0,3
941,20,16.7,52,0.9,1328,6.7,0,0,0,5
942,14,16,52,1.7,2000,6.1,1.22,0,0,4
942,10,20.2,62,1.8,2000,12.6,0.82,0,0,6
943,16,18.3,43,4.3,1931,5.4,1.3,0,0,3
943,23,15.8,30,1.1,2000,-1.7,0,0,0,5
944,11,24.8,36,1.8,973,8.7,2.7,0,0,5
944,9,22.5,66,1.2,605,15.8,0.97,0,0,6
944,19,20.9,97,1,1747,20.3,0.19,0,0,6
945,12,21.2,75,0.7,876,16.5,1.07,0,0,6
946,19,10.6,47,2,425,-0.2,0.03,0,0,3
946,11,18.5,65,1.4,463,11.7,2.07,0,0,5
947,16,12.3,61,3.4,359,4.9,1.82,0,0,3
948,21,13.7,73,1.8,658,8.9,0,0,0,3
949,22,13.3,71,2.1,581,8.1,0,0,0,3
949,11,23.1,63,2.6,949,15.6,1.68,0,0,5
951,13,16.7,47,1.4,2000,5.3,3.24,0,0,4
952,9,11.5,43,1.7,1818,-0.6,1.43,0,0,4
953,10,23,66,1.1,516,16.2,0.83,0,0,6
954,10,16.1,43,1.4,1985,3.5,2.41,0,0,5
956,11,21,45,1.6,2000,8.6,2.89,0,0,5
956,11,24.8,74,1.8,644,19.8,1.41,0,0,6
957,16,20.7,38,2.2,741,5.8,1.63,0,0,3
957,0,16,71,0.5,1299,10.7,0,0,0,5
959,11,23.1,30,2.5,1896,4.5,3.01,0,0,5
959,10,25.5,43,1,1568,11.9,2.49,0,0,6
959,8,20.7,65,1.5,1004,13.8,0.97,0,0,6
960,15,16.7,38,3.1,265,2.2,2.27,0,0,3
960,17,18.4,54,3.2,605,8.9,1.05,0,0,3
961,15,19.9,58,2.5,1348,11.3,0.51,0,0,4
962,9,15.8,42,0.9,683,2.8,1.37,0,0,4
962,10,19.3,27,1.4,2000,-0.1,2.63,0,0,5
962,0,22.9,79,0.6,715,19,0,0,0,6
963,0,20.1,63,1.1,1698,12.8,0,0,0,6
963,8,21.9,62,0.9,1071,14.2,1.03,0,0,6
965,14,21,28,2.8,1191,1.7,2.75,0,0,3
967,13,21.9,34,5.1,1861,5.3,2.77,0,0,4
967,14,18.9,15,1.8,1822,-8.3,3.17,0,0,4
967,11,23.4,62,1.8,603,15.6,2.87,0,0,6
968,11,27.8,46,1.3,912,15.1,1.77,0,0,6
969,12,17.5,20,4.6,2000,-5.7,3.07,0,0,4
970,14,25.9,28,2.2,808,5.9,2.92,0,0,4
970,10,25.1,40,2.7,1076,10.5,2.37,0,0,6
971,15,16.1,52,1.5,2000,6.2,0.93,0,0,4
971,10,22.1,53,1.1,1999,12,2.28,0,0,6
972,16,8.3,37,3.8,1867,-5.5,1.73,0,0,3
972,20,14,45,1.6,1729,2.2,0,0,0,3
972,11,18.3,56,1.4,519,9.3,2.53,0,0,5
973,13,19,15,1.4,2000,-8.2,2.02,0,0,4
973,13,16.6,30,2.3,1876,-1,3.21,0,0,4
973,13,24.2,30,1.5,835,5.5,3.03,0,0,4
974,19,8.1,36,1.2,2000,-6.1,0.06,0,0,3
974,11,26.8,37,1.6,1639,10.8,2.91,0,0,6
975,13,17.7,16,2.8,1824,-8.4,3.27,0,0,4
975,23,14,66,1.2,519,7.7,0,0,0,4
975,11,22.8,66,2.7,1270,16.1,2.76,0,0,5
976,16,11.6,31,1.4,1999,-4.9,2.11,0,0,3
977,11,26.7,30,1.1,1782,7.6,2.83,0,0,6
978,0,19.6,82,1.7,628,16.4,0,0,0,6
979,7,11.3,62,0.7,774,4.2,0.17,0,0,4
979,11,22,54,2.7,1189,12.2,2.89,0,0,5
980,23,22.3,83,2.6,490,19.2,0,0,0,6
981,7,7.2,50,1.1,1454,-2.5,0.1,0,0,4
982,21,13.7,79,2,1035,10.1,0,0,0,3
982,9,11.9,35,1.1,1664,-3.1,0.95,0,0,4
982,9,13.2,22,1.1,2000,-8,0.93,0,0,4
983,22,16.2,71,2,1780,10.9,0,0,0,3
983,8,6.4,90,1.4,117,4.8,0.13,0,0,3
983,21,16.9,81,1.9,472,13.6,0,0,0,4
983,9,17.5,65,1,416,10.8,1,0,0,4
984,20,17.1,80,1.5,480,13.6,0,0,0,4
985,9,13.2,57,0.8,1003,4.8,1.39,0,0,4
986,20,13.9,77,1.5,1010,9.9,0,0,0,3
986,11,17.7,44,1.5,945,5.2,2.51,0,0,4
986,0,15.8,41,1.2,2000,2.5,0,0,0,5
986,11,25.1,45,0.9,1982,12.3,2.9,0,0,5
986,0,21,70,0.9,2000,15.3,0,0,0,6
987,9,11.2,31,1.7,1299,-5.3,1.59,0,0,4
987,0,17,59,1.1,1299,8.9,0,0,0,5
988,23,16,33,0.5,1996,-0.2,0,0,0,4
988,12,28.4,45,2.2,649,15.3,2.92,0,0,6
989,1,20.2,57,0.4,1428,11.4,0,0,0,6
990,14,18.8,27,4.9,1888,-0.6,3.13,0,0,4
992,9,20.6,43,1.1,1104,7.5,1.84,0,0,5
992,10,23.7,47,1.3,2000,11.7,2.67,0,0,6
993,14,11,41,1.1,763,-1.7,0.81,0,0,3
993,15,23.7,43,2.8,1347,10.3,2.28,0,0,4
993,11,16.4,78,1.6,1209,12.5,1.37,0,0,5
994,23,17.5,69,1.5,978,11.7,0,0,0,5
996,14,20.5,17,3.1,1512,-5.4,2.83,0,0,4
997,8,-0.7,76,1,1461,-4.4,0.2,0,0,3
997,14,29.8,36,2,1382,13.1,2.63,0,0,6
999,17,9.6,38,3.2,1606,-4,1.35,0,0,3
999,7,8.8,33,1.2,2000,-6.6,0.11,0,0,4
1000,11,19,30,3,1719,1,2.84,0,0,4
1002,10,22.2,61,1.2,531,14.3,1.72,0,0,5
1002,10,21.9,62,1.7,1664,14.2,1.36,0,0,6
1002,10,22.2,70,3.1,740,16.4,1.44,0,0,6
1003,22,11.3,42,1.6,1189,-1.1,0,0,0,4
1004,17,20.6,39,5.6,2000,6.1,0.74,0,0,4
1004,11,22.3,33,1.8,1853,0,1.54,0,0,5
1004,10,22,56,1.5,1989,12.8,1.91,0,0,6
1005,9,23.3,43,1.2,1257,10,1.91,0,0,6
1005,21,23.9,84,0.7,1552,21,0,0,0,6
1007,13,19.1,26,2.5,1134,-0.8,3.16,0,0,4
1008,11,26.1,37,2.4,1079,10.2,2.79,0,0,6
1010,21,13.3,48,1.6,1582,2.5,0,0,0,3
1010,10,23.2,41,1.1,1440,9.2,2.45,0,0,5
1012,11,18.9,42,3.8,2000,5.6,3.13,0,0,5
1013,9,12,39,0.6,1386,-1.5,1.44,0,0,4
1013,11,18.7,30,1.9,2000,0.7,1.66,0,0,5
1014,11,24.6,53,1.4,1472,14.3,1.67,0,0,6
1015,11,17.6,40,1.4,1955,3.8,2.88,0,0,5
1015,11,23.4,73,1.3,827,18.2,2.38,0,0,6
1016,14,18,28,1.6,1820,-0.8,3.11,0,0,4
1016,23,15.9,83,0.6,2000,13,0,0,0,5
1016,14,32.3,35,1.8,982,14.8,2.71,0,0,6
1019,12,22.5,33,1.8,894,5.4,2.88,0,0,4
1019,13,23.3,45,1.8,684,10.6,2.96,0,0,4
1020,19,15,67,2.6,452,8.9,0.07,0,0,3
1020,11,28.1,35,1.3,1608,11.1,3.02,0,0,6
1021,11,17.2,35,3.6,1731,1.5,2.93,0,0,5
1023,12,20.5,37,4.6,1761,5.2,2.94,0,0,4
1024,9,20.7,67,1.1,464,14.3,1.3,0,0,5
1024,11,20.2,41,3.1,1789,6.5,2.56,0,0,5
1025,14,14.4,14,1.4,1833,-12.8,2.66,0,0,3
1025,15,21.7,39,3.3,1979,7.1,2.09,0,0,3
1025,15,12.4,58,4.1,404,4.3,2.26,0,0,3
1025,19,15.3,41,2,1751,2.1,0.08,0,0,3
1027,9,14,54,1.5,1054,4.8,1.37,0,0,4
1027,14,26.4,43,2.1,1944,12.8,3.23,0,0,6
1028,17,11.1,25,2,1765,-8.2,1.19,0,0,3
1029,13,18.1,18,5.1,1939,-6.6,3.2,0,0,4
1029,1,19.7,81,0.6,419,16.3,0,0,0,6
1030,22,16,85,2,409,13.4,0,0,0,4
1030,0,19.7,71,2,1330,14.2,0,0,0,6
1030,14,27.1,72,3,1126,21.6,0.91,0,0,6
1031,16,16.5,39,3.1,366,2.4,1.91,0,0,3
1031,19,14.3,37,3.1,1247,-0.2,0.1,0,0,3
1031,1,20.6,63,0.6,1670,13.3,0,0,0,6
1032,8,2.6,63,1.6,1857,-3.7,0.14,0,0,3
1033,7,16.8,73,1,1366,11.9,0.01,0,0,4
1033,13,23.7,49,1.2,2000,12.3,1.04,0,0,6
1035,21,14.2,70,0.8,723,8.7,0,0,0,3
1035,13,25.3,48,1.8,1935,13.4,3.42,0,0,6
1036,11,26.8,38,2.6,1879,11.2,2.99,0,0,6
1037,14,19.8,23,2.6,1472,-1.9,3.01,0,0,4
1038,15,14.2,24,1.8,1743,-6.1,2.6,0,0,4
1039,15,20.2,21,4.8,1161,-2.8,2.53,0,0,4
1039,12,29.8,42,2.1,1220,15.5,2.9,0,0,6
1039,20,21,96,0.1,1431,20.3,0.02,0,0,6
1040,13,27.2,68,1.8,1575,20.7,1.1,0,0,6
1041,8,1.8,67,0.7,1917,-3.6,0.19,0,0,3
1041,22,10.9,58,1.5,2000,2.9,0,0,0,4
1041,21,19.9,93,1.4,416,18.7,0,0,0,5
1042,12,28.9,40,2.3,809,13.9,3.15,0,0,6
1044,23,17.9,79,0.4,323,14.1,0,0,0,4
1044,10,25.5,33,1.1,1815,0,2.52,0,0,6
1045,20,14.3,63,2.6,936,7.3,0,0,0,3
1046,21,14.4,66,1.7,677,8.1,0,0,0,3
1047,12,16.5,17,3.3,1819,-8.6,3.13,0,0,4
1047,0,21.1,69,0.5,1086,15.1,0,0,0,6
1049,16,21.7,41,3.2,2000,7.8,1.91,0,0,3
1049,7,5,67,1,1774,-0.6,0.18,0,0,4
1051,13,21.8,59,1.9,404,13.4,2.74,0,0,5
1051,10,17.2,45,2.1,2000,5.1,2.61,0,0,5
1052,12,15.5,33,2.5,1893,-0.7,3.1,0,0,4
1052,0,26.9,61,1.5,805,18.7,0,0,0,6
1054,7,7.6,54,1.7,1690,-1.1,0.13,0,0,4
1054,22,13.4,49,1.1,1326,2.8,0,0,0,4
1055,14,24,47,2.3,520,11.9,2.87,0,0,4
1055,0,21.5,63,1,1740,14.1,0,0,0,6
1056,13,22.8,67,1.2,930,16.3,1.55,0,0,6
1056,1,18.4,59,1.3,2000,10.2,0,0,0,6
1058,12,26.3,36,1.1,1133,10,2.88,0,0,5
1058,13,28.6,34,2,1274,11.1,2.82,0,0,6
1058,19,25.7,47,1.8,2000,13.5,0.04,0,0,6
1059,16,12.3,30,1.6,1263,-4.8,0.94,0,0,3
1059,14,23.2,36,4.9,1597,7.2,3.18,0,0,5
1060,11,19.6,28,2,1695,0.5,2.79,0,0,4
1061,9,12.8,52,3.9,1614,3.1,1.65,0,0,5
1062,13,30.6,31,2.7,1240,11.5,3.24,0,0,6
1063,14,18.7,14,1.6,2000,-9.3,1.25,0,0,4
1064,10,25.8,35,1.5,1900,9.1,1.66,0,0,6
1064,14,31.6,34,2.9,1050,13.8,3.12,0,0,6
1066,8,3.8,47,0.8,1229,-6.5,0.06,0,0,3
1066,19,17.4,79,2.3,614,13.7,0.03,0,0,4
1066,9,11.7,32,0.8,1862,-4.4,1.6,0,0,4
1066,11,25.5,57,1.8,943,16.3,3.01,0,0,6
1067,8,18.8,76,0.6,301,14.4,0.36,0,0,5
1068,15,21.8,28,2.3,1162,2.4,2.4,0,0,3
